program,project,state,district,industry_code,employment,output
reap,,Texas,11,381,0.0,680.57
reap,,Texas,11,382,0.0,4930.06
reap,,Texas,11,383,0.01,2681.69
reap,,Texas,11,384,0.0,184.53
reap,,Texas,11,385,0.01,3197.66
reap,,Texas,11,386,0.0,453.0
reap,,Texas,11,387,0.0,226.33
reap,,Texas,11,388,0.04,5080.73
reap,,Texas,11,389,0.02,2277.57
reap,,Texas,11,390,0.01,871.11
reap,,Texas,11,391,0.01,922.86
reap,,Texas,11,392,0.01,1323.21
reap,,Texas,11,393,0.01,399.22
reap,,Texas,11,394,0.02,2282.5
reap,,Texas,11,395,0.01,827.04
reap,,Texas,11,396,0.0,517.76
reap,,Texas,11,397,0.0,194.59
reap,,Texas,11,399,0.02,4412.79
reap,,Texas,11,400,0.01,193.99
reap,,Texas,11,401,0.0,265.45
reap,,Texas,11,402,0.0,241.62
reap,,Texas,11,403,0.01,381.07
reap,,Texas,11,404,0.0,212.03
reap,,Texas,11,410,0.0,124.01
reap,,Texas,11,411,0.0,216.97
reap,,Texas,11,413,0.0,438.5
reap,,Texas,11,415,0.0,1189.59
reap,,Texas,11,416,0.0,1719.73
reap,,Texas,11,417,0.0,236.83
reap,,Texas,11,418,0.0,716.54
reap,,Texas,11,420,0.0,216.95
reap,,Texas,11,421,0.0,935.74
reap,,Texas,11,422,0.01,881.91
reap,,Texas,11,423,0.01,4521.86
reap,,Texas,11,424,0.01,2038.32
reap,,Texas,11,425,0.0,168.33
reap,,Texas,11,426,0.0,1509.64
reap,,Texas,11,427,0.0,1047.17
reap,,Texas,11,428,0.01,1127.23
reap,,Texas,11,429,0.02,2986.04
reap,,Texas,11,430,0.01,2371.69
reap,,Texas,11,431,0.0,15195.88
reap,,Texas,11,432,0.0,264.09
reap,,Texas,11,433,0.0,259.0
reap,,Texas,11,435,0.02,9284.57
reap,,Texas,11,436,0.0,1269.2
reap,,Texas,11,437,0.01,1311.46
reap,,Texas,11,438,0.01,874.93
reap,,Texas,11,439,0.03,4485.96
reap,,Texas,11,440,0.0,176.66
reap,,Texas,11,442,0.0,227.65
reap,,Texas,11,444,0.0,626.15
reap,,Texas,11,445,0.0,304.85
reap,,Texas,11,446,0.0,234.24
reap,,Texas,11,447,0.0,202.24
reap,,Texas,11,449,0.0,243.23
reap,,Texas,11,450,0.0,415.73
reap,,Texas,11,451,0.01,3286.96
reap,,Texas,11,452,0.01,634.0
reap,,Texas,11,454,0.02,2418.69
reap,,Texas,11,455,0.0,328.92
reap,,Texas,11,457,0.0,127.96
reap,,Texas,11,458,0.01,722.03
reap,,Texas,11,459,0.0,408.68
reap,,Texas,11,460,0.0,376.84
reap,,Texas,11,461,0.0,829.72
reap,,Texas,11,462,0.01,407.69
reap,,Texas,11,464,0.01,498.4
reap,,Texas,11,465,0.02,3679.68
reap,,Texas,11,466,0.01,928.91
reap,,Texas,11,467,0.01,652.81
reap,,Texas,11,468,0.0,417.88
reap,,Texas,11,469,0.0,180.25
reap,,Texas,11,470,0.02,940.65
reap,,Texas,11,471,0.0,161.89
reap,,Texas,11,472,0.02,3620.28
reap,,Texas,11,473,0.01,899.83
reap,,Texas,11,474,0.0,252.88
reap,,Texas,11,475,0.01,346.01
reap,,Texas,11,476,0.01,445.43
reap,,Texas,11,477,0.0,329.91
reap,,Texas,11,478,0.0,122.79
reap,,Texas,11,481,0.0,124.63
reap,,Texas,11,482,0.0,135.0
reap,,Texas,11,485,0.0,347.43
reap,,Texas,11,486,0.0,377.98
reap,,Texas,11,487,0.0,191.14
reap,,Texas,11,491,0.04,3705.57
reap,,Texas,11,492,0.05,4833.89
reap,,Texas,11,493,0.02,1360.24
reap,,Texas,11,494,0.01,2113.17
reap,,Texas,11,495,0.0,250.12
reap,,Texas,11,496,0.0,537.14
reap,,Texas,11,497,0.01,1212.89
reap,,Texas,11,498,0.0,772.99
reap,,Texas,11,499,0.01,334.91
reap,,Texas,11,500,0.0,133.85
reap,,Texas,11,501,0.0,137.44
reap,,Texas,11,502,0.0,402.62
reap,,Texas,11,503,0.0,370.36
reap,,Texas,11,504,0.0,279.36
reap,,Texas,11,505,0.0,286.87
reap,,Texas,11,506,0.0,254.37
reap,,Texas,11,507,0.01,190.92
reap,,Texas,11,508,0.0,273.6
reap,,Texas,11,515,0.0,177.71
reap,,Texas,11,516,0.0,1844.02
reap,,Texas,12,50,0.09,19352.0
reap,,Texas,12,379,0.0,230.95
reap,,Texas,12,399,0.0,128.56
reap,,Texas,12,431,0.0,119.38
reap,,Texas,13,42,0.0,110.95
reap,,Texas,13,376,0.06,15259.88
reap,,Texas,13,399,0.0,123.86
reap,,Texas,13,403,0.0,178.6
reap,,Texas,13,423,0.0,231.33
reap,,Texas,13,426,0.0,220.01
reap,,Texas,13,427,0.0,140.75
reap,,Texas,13,429,0.0,222.87
reap,,Texas,13,431,0.0,386.9
reap,,Texas,13,438,0.0,148.49
reap,,Texas,13,451,0.0,326.59
reap,,Texas,13,454,0.0,128.45
reap,,Texas,13,472,0.0,123.64
reap,,Texas,13,491,0.0,123.94
reap,,Texas,13,492,0.0,145.23
reap,,Texas,13,508,0.0,111.59
reap,,Texas,13,50,0.32,56982.0
reap,,Texas,13,20,0.0,456.79
reap,,Texas,13,27,0.0,127.47
reap,,Texas,13,38,0.0,107.26
reap,,Texas,13,42,0.0,426.38
reap,,Texas,13,129,0.0,107.29
reap,,Texas,13,146,0.0,718.21
reap,,Texas,13,148,0.0,231.5
reap,,Texas,13,180,0.0,106.54
reap,,Texas,13,196,0.0,685.17
reap,,Texas,13,199,0.0,118.84
reap,,Texas,13,377,0.0,368.72
reap,,Texas,13,378,0.0,567.05
reap,,Texas,13,379,0.0,1151.8
reap,,Texas,13,381,0.0,112.64
reap,,Texas,13,382,0.0,549.72
reap,,Texas,13,383,0.0,234.13
reap,,Texas,13,385,0.0,272.28
reap,,Texas,13,388,0.0,142.51
reap,,Texas,13,389,0.0,159.44
reap,,Texas,13,394,0.0,179.58
reap,,Texas,13,397,0.0,134.34
reap,,Texas,13,399,0.0,1005.36
reap,,Texas,13,415,0.0,141.44
reap,,Texas,13,416,0.0,266.73
reap,,Texas,13,422,0.0,150.75
reap,,Texas,13,423,0.0,433.48
reap,,Texas,13,424,0.0,213.88
reap,,Texas,13,426,0.0,208.19
reap,,Texas,13,427,0.0,167.12
reap,,Texas,13,429,0.0,402.99
reap,,Texas,13,430,0.0,139.62
reap,,Texas,13,431,0.0,1322.01
reap,,Texas,13,435,0.0,571.18
reap,,Texas,13,437,0.0,156.45
reap,,Texas,13,438,0.0,201.66
reap,,Texas,13,439,0.0,330.87
reap,,Texas,13,451,0.0,227.48
reap,,Texas,13,454,0.0,101.14
reap,,Texas,13,459,0.0,100.03
reap,,Texas,13,465,0.0,333.04
reap,,Texas,13,472,0.0,418.61
reap,,Texas,13,491,0.0,316.64
reap,,Texas,13,492,0.0,400.1
reap,,Texas,13,493,0.0,115.17
reap,,Texas,13,494,0.0,172.3
reap,,Texas,13,516,0.0,175.48
reap,,Texas,13,47,2.63,398486.2
reap,,Texas,13,11,0.0,126.06
reap,,Texas,13,20,0.0,3347.54
reap,,Texas,13,26,0.0,219.72
reap,,Texas,13,27,0.0,470.88
reap,,Texas,13,35,0.0,453.2
reap,,Texas,13,38,0.0,675.84
reap,,Texas,13,42,0.0,2686.59
reap,,Texas,13,43,0.0,282.52
reap,,Texas,13,55,0.0,507.41
reap,,Texas,13,56,0.0,305.69
reap,,Texas,13,84,0.0,252.42
reap,,Texas,13,99,0.0,153.46
reap,,Texas,13,146,0.0,5299.87
reap,,Texas,13,148,0.0,309.77
reap,,Texas,13,151,0.0,511.8
reap,,Texas,13,152,0.0,315.76
reap,,Texas,13,180,0.0,303.22
reap,,Texas,13,190,0.0,179.13
reap,,Texas,13,195,0.0,405.38
reap,,Texas,13,196,0.01,3132.7
reap,,Texas,13,227,0.0,940.09
reap,,Texas,13,228,0.0,173.47
reap,,Texas,13,240,0.0,113.88
reap,,Texas,13,375,0.0,262.81
reap,,Texas,13,376,0.0,433.17
reap,,Texas,13,377,0.0,1493.59
reap,,Texas,13,378,0.01,2218.3
reap,,Texas,13,379,0.01,5017.7
reap,,Texas,13,380,0.0,306.87
reap,,Texas,13,381,0.0,849.64
reap,,Texas,13,382,0.0,3822.75
reap,,Texas,13,383,0.0,1392.21
reap,,Texas,13,384,0.0,117.73
reap,,Texas,13,385,0.01,2192.93
reap,,Texas,13,386,0.0,350.03
reap,,Texas,13,387,0.0,144.93
reap,,Texas,13,388,0.03,4058.81
reap,,Texas,13,389,0.01,1317.18
reap,,Texas,13,390,0.01,726.34
reap,,Texas,13,391,0.0,667.85
reap,,Texas,13,392,0.01,791.71
reap,,Texas,13,393,0.0,310.23
reap,,Texas,13,394,0.02,1542.73
reap,,Texas,13,395,0.01,595.41
reap,,Texas,13,396,0.0,451.94
reap,,Texas,13,397,0.0,505.43
reap,,Texas,13,399,0.02,3348.84
reap,,Texas,13,400,0.0,143.31
reap,,Texas,13,401,0.0,160.22
reap,,Texas,13,402,0.0,320.31
reap,,Texas,13,403,0.01,366.35
reap,,Texas,13,404,0.0,202.04
reap,,Texas,13,410,0.0,150.05
reap,,Texas,13,411,0.0,189.8
reap,,Texas,13,413,0.0,337.53
reap,,Texas,13,415,0.0,1074.28
reap,,Texas,13,416,0.0,1888.17
reap,,Texas,13,417,0.0,332.51
reap,,Texas,13,418,0.0,550.45
reap,,Texas,13,420,0.0,102.7
reap,,Texas,13,421,0.0,479.61
reap,,Texas,13,422,0.01,911.25
reap,,Texas,13,423,0.01,4331.66
reap,,Texas,13,424,0.01,1688.67
reap,,Texas,13,425,0.0,346.41
reap,,Texas,13,426,0.0,1511.29
reap,,Texas,13,427,0.0,1171.83
reap,,Texas,13,428,0.01,775.5
reap,,Texas,13,429,0.01,2275.97
reap,,Texas,13,430,0.01,1147.6
reap,,Texas,13,431,0.0,10830.09
reap,,Texas,13,432,0.0,326.69
reap,,Texas,13,433,0.0,279.33
reap,,Texas,13,435,0.01,5661.16
reap,,Texas,13,436,0.0,644.54
reap,,Texas,13,437,0.01,913.02
reap,,Texas,13,438,0.01,1040.92
reap,,Texas,13,439,0.01,2325.65
reap,,Texas,13,442,0.0,109.7
reap,,Texas,13,443,0.0,112.95
reap,,Texas,13,444,0.0,349.11
reap,,Texas,13,445,0.0,107.16
reap,,Texas,13,446,0.0,228.59
reap,,Texas,13,447,0.0,199.47
reap,,Texas,13,449,0.0,213.52
reap,,Texas,13,451,0.01,2707.6
reap,,Texas,13,452,0.01,398.05
reap,,Texas,13,454,0.01,1156.09
reap,,Texas,13,455,0.0,173.02
reap,,Texas,13,457,0.0,144.58
reap,,Texas,13,458,0.01,667.09
reap,,Texas,13,459,0.0,388.18
reap,,Texas,13,460,0.0,128.72
reap,,Texas,13,461,0.0,645.4
reap,,Texas,13,464,0.0,306.79
reap,,Texas,13,465,0.02,2731.97
reap,,Texas,13,466,0.0,624.84
reap,,Texas,13,467,0.01,597.47
reap,,Texas,13,468,0.0,592.47
reap,,Texas,13,469,0.0,149.17
reap,,Texas,13,470,0.01,607.77
reap,,Texas,13,471,0.0,211.56
reap,,Texas,13,472,0.02,3433.44
reap,,Texas,13,473,0.01,728.26
reap,,Texas,13,474,0.0,167.97
reap,,Texas,13,475,0.01,294.29
reap,,Texas,13,476,0.01,315.51
reap,,Texas,13,477,0.0,254.26
reap,,Texas,13,478,0.0,153.81
reap,,Texas,13,485,0.0,186.82
reap,,Texas,13,486,0.0,156.67
reap,,Texas,13,487,0.0,110.15
reap,,Texas,13,491,0.03,2554.33
reap,,Texas,13,492,0.03,3257.93
reap,,Texas,13,493,0.01,912.47
reap,,Texas,13,494,0.01,1454.68
reap,,Texas,13,495,0.0,177.95
reap,,Texas,13,496,0.0,370.02
reap,,Texas,13,497,0.01,904.05
reap,,Texas,13,498,0.0,488.85
reap,,Texas,13,499,0.01,296.44
reap,,Texas,13,502,0.0,361.82
reap,,Texas,13,503,0.0,418.85
reap,,Texas,13,504,0.0,238.7
reap,,Texas,13,505,0.0,220.7
reap,,Texas,13,506,0.0,170.5
reap,,Texas,13,508,0.0,272.12
reap,,Texas,13,516,0.0,1343.11
reap,,Texas,14,47,0.84,144102.0
reap,,Texas,14,42,0.0,230.39
reap,,Texas,14,146,0.0,2012.24
reap,,Texas,14,148,0.0,117.74
reap,,Texas,14,151,0.0,149.44
reap,,Texas,14,228,0.0,140.77
reap,,Texas,14,377,0.0,522.01
reap,,Texas,14,378,0.0,453.59
reap,,Texas,14,379,0.01,1976.14
reap,,Texas,14,382,0.0,709.44
reap,,Texas,14,383,0.0,197.03
reap,,Texas,14,385,0.0,436.32
reap,,Texas,14,388,0.01,854.66
reap,,Texas,14,389,0.0,341.26
reap,,Texas,14,390,0.0,157.43
reap,,Texas,14,391,0.0,142.79
reap,,Texas,14,392,0.0,133.61
reap,,Texas,14,394,0.0,228.17
reap,,Texas,14,395,0.0,105.02
reap,,Texas,14,399,0.0,295.24
reap,,Texas,14,415,0.0,194.06
reap,,Texas,14,416,0.0,102.07
reap,,Texas,14,418,0.0,125.28
reap,,Texas,14,422,0.0,171.86
reap,,Texas,14,423,0.0,766.31
reap,,Texas,14,424,0.0,242.25
reap,,Texas,14,425,0.0,108.25
reap,,Texas,14,427,0.0,103.83
reap,,Texas,14,428,0.0,156.42
reap,,Texas,14,429,0.0,429.78
reap,,Texas,14,430,0.0,360.41
reap,,Texas,14,431,0.0,2722.26
reap,,Texas,14,435,0.0,2247.75
reap,,Texas,14,437,0.0,176.9
reap,,Texas,14,439,0.01,1355.8
reap,,Texas,14,451,0.0,249.48
reap,,Texas,14,454,0.01,571.42
reap,,Texas,14,458,0.0,125.53
reap,,Texas,14,461,0.0,213.3
reap,,Texas,14,465,0.0,343.14
reap,,Texas,14,466,0.0,130.91
reap,,Texas,14,467,0.0,112.48
reap,,Texas,14,468,0.0,144.75
reap,,Texas,14,470,0.0,102.04
reap,,Texas,14,472,0.0,452.23
reap,,Texas,14,473,0.0,136.2
reap,,Texas,14,491,0.01,630.58
reap,,Texas,14,492,0.01,726.85
reap,,Texas,14,493,0.0,221.61
reap,,Texas,14,494,0.0,221.8
reap,,Texas,14,496,0.0,108.37
reap,,Texas,14,497,0.0,263.42
reap,,Texas,14,498,0.0,115.92
reap,,Texas,14,516,0.0,364.84
reap,,Texas,15,47,2.83,359876.3
reap,,Texas,15,20,0.0,308.01
reap,,Texas,15,27,0.0,202.15
reap,,Texas,15,42,0.0,675.38
reap,,Texas,15,55,0.0,195.17
reap,,Texas,15,139,0.0,163.87
reap,,Texas,15,146,0.0,1917.1
reap,,Texas,15,180,0.0,187.25
reap,,Texas,15,190,0.0,124.1
reap,,Texas,15,196,0.0,1995.91
reap,,Texas,15,199,0.0,377.06
reap,,Texas,15,227,0.0,287.08
reap,,Texas,15,228,0.0,854.58
reap,,Texas,15,375,0.0,121.84
reap,,Texas,15,376,0.0,407.71
reap,,Texas,15,377,0.0,1757.93
reap,,Texas,15,378,0.0,1197.66
reap,,Texas,15,379,0.01,4486.31
reap,,Texas,15,381,0.0,360.79
reap,,Texas,15,382,0.0,1083.54
reap,,Texas,15,383,0.0,955.5
reap,,Texas,15,384,0.0,100.7
reap,,Texas,15,385,0.0,955.0
reap,,Texas,15,386,0.0,175.44
reap,,Texas,15,388,0.02,2448.68
reap,,Texas,15,389,0.01,766.89
reap,,Texas,15,390,0.0,385.75
reap,,Texas,15,391,0.0,285.42
reap,,Texas,15,392,0.0,424.95
reap,,Texas,15,393,0.0,124.95
reap,,Texas,15,394,0.01,766.32
reap,,Texas,15,395,0.01,325.73
reap,,Texas,15,399,0.01,2320.5
reap,,Texas,15,402,0.0,159.34
reap,,Texas,15,403,0.01,186.0
reap,,Texas,15,404,0.0,101.93
reap,,Texas,15,415,0.0,685.85
reap,,Texas,15,416,0.0,427.75
reap,,Texas,15,417,0.0,111.57
reap,,Texas,15,418,0.0,173.74
reap,,Texas,15,421,0.0,304.85
reap,,Texas,15,422,0.01,466.39
reap,,Texas,15,423,0.01,1623.7
reap,,Texas,15,424,0.0,444.14
reap,,Texas,15,426,0.0,340.08
reap,,Texas,15,427,0.0,225.49
reap,,Texas,15,429,0.01,1176.57
reap,,Texas,15,430,0.0,240.95
reap,,Texas,15,431,0.0,4324.72
reap,,Texas,15,433,0.0,138.34
reap,,Texas,15,435,0.01,4789.82
reap,,Texas,15,436,0.0,175.39
reap,,Texas,15,437,0.0,584.19
reap,,Texas,15,438,0.0,269.04
reap,,Texas,15,439,0.01,1850.87
reap,,Texas,15,444,0.0,124.18
reap,,Texas,15,446,0.0,140.17
reap,,Texas,15,451,0.01,1295.22
reap,,Texas,15,452,0.0,191.08
reap,,Texas,15,454,0.01,949.85
reap,,Texas,15,455,0.0,136.0
reap,,Texas,15,457,0.0,155.55
reap,,Texas,15,458,0.0,185.25
reap,,Texas,15,461,0.0,380.27
reap,,Texas,15,464,0.0,108.3
reap,,Texas,15,465,0.01,1048.76
reap,,Texas,15,466,0.0,210.64
reap,,Texas,15,467,0.0,227.05
reap,,Texas,15,468,0.0,227.69
reap,,Texas,15,470,0.01,244.55
reap,,Texas,15,472,0.01,2439.12
reap,,Texas,15,473,0.0,222.4
reap,,Texas,15,475,0.01,214.63
reap,,Texas,15,476,0.0,120.58
reap,,Texas,15,482,0.0,180.53
reap,,Texas,15,491,0.01,1014.25
reap,,Texas,15,492,0.01,1313.09
reap,,Texas,15,493,0.0,324.88
reap,,Texas,15,494,0.01,659.87
reap,,Texas,15,496,0.0,420.66
reap,,Texas,15,497,0.0,397.26
reap,,Texas,15,498,0.0,179.96
reap,,Texas,15,499,0.0,132.37
reap,,Texas,15,502,0.0,186.77
reap,,Texas,15,505,0.0,101.79
reap,,Texas,15,516,0.0,680.8
reap,,Texas,17,42,0.0,593.59
reap,,Texas,17,55,0.0,257.13
reap,,Texas,17,146,0.0,117.01
reap,,Texas,17,264,0.0,2531.07
reap,,Texas,17,375,0.0,119.19
reap,,Texas,17,377,0.0,114.11
reap,,Texas,17,378,0.1,27376.16
reap,,Texas,17,379,0.0,321.35
reap,,Texas,17,381,0.0,125.97
reap,,Texas,17,382,0.0,133.34
reap,,Texas,17,383,0.0,295.22
reap,,Texas,17,384,0.17,12473.4
reap,,Texas,17,385,0.0,379.24
reap,,Texas,17,386,0.09,11700.55
reap,,Texas,17,387,0.09,7918.8
reap,,Texas,17,388,0.0,111.44
reap,,Texas,17,389,0.0,264.41
reap,,Texas,17,390,0.0,135.79
reap,,Texas,17,391,0.0,137.85
reap,,Texas,17,392,0.0,130.15
reap,,Texas,17,393,0.13,8405.99
reap,,Texas,17,394,0.0,248.38
reap,,Texas,17,395,0.34,21358.58
reap,,Texas,17,396,0.0,165.9
reap,,Texas,17,399,0.01,2639.84
reap,,Texas,17,402,0.0,172.96
reap,,Texas,17,403,0.01,395.28
reap,,Texas,17,404,0.0,447.8
reap,,Texas,17,413,0.0,181.18
reap,,Texas,17,415,0.0,168.73
reap,,Texas,17,416,0.0,213.03
reap,,Texas,17,418,0.0,193.56
reap,,Texas,17,420,0.0,137.59
reap,,Texas,17,421,0.0,336.3
reap,,Texas,17,422,0.0,138.32
reap,,Texas,17,423,0.0,747.28
reap,,Texas,17,424,0.0,348.86
reap,,Texas,17,426,0.0,831.13
reap,,Texas,17,427,0.0,649.31
reap,,Texas,17,428,0.0,147.75
reap,,Texas,17,429,0.02,2643.02
reap,,Texas,17,430,0.0,214.41
reap,,Texas,17,431,0.0,1873.69
reap,,Texas,17,435,0.0,105.4
reap,,Texas,17,436,0.0,398.3
reap,,Texas,17,437,0.0,292.22
reap,,Texas,17,438,0.0,373.97
reap,,Texas,17,444,0.0,199.58
reap,,Texas,17,447,0.0,758.62
reap,,Texas,17,450,0.0,125.26
reap,,Texas,17,451,0.0,382.84
reap,,Texas,17,454,0.01,542.76
reap,,Texas,17,455,0.0,189.35
reap,,Texas,17,458,0.0,284.24
reap,,Texas,17,459,0.0,134.48
reap,,Texas,17,460,0.0,238.15
reap,,Texas,17,461,0.0,117.9
reap,,Texas,17,463,0.0,118.75
reap,,Texas,17,465,0.0,453.09
reap,,Texas,17,466,0.0,105.6
reap,,Texas,17,470,0.0,103.27
reap,,Texas,17,472,0.0,731.92
reap,,Texas,17,473,0.0,122.67
reap,,Texas,17,491,0.01,451.37
reap,,Texas,17,492,0.01,638.02
reap,,Texas,17,493,0.0,247.2
reap,,Texas,17,494,0.0,250.59
reap,,Texas,17,497,0.0,161.98
reap,,Texas,17,508,0.0,304.31
reap,,Texas,17,516,0.0,453.72
reap,,Texas,17,50,0.81,145444.5
reap,,Texas,17,20,0.0,332.88
reap,,Texas,17,26,0.0,288.85
reap,,Texas,17,27,0.0,109.65
reap,,Texas,17,42,0.0,677.69
reap,,Texas,17,55,0.0,148.31
reap,,Texas,17,124,0.0,449.67
reap,,Texas,17,129,0.0,156.53
reap,,Texas,17,131,0.0,140.97
reap,,Texas,17,146,0.0,444.39
reap,,Texas,17,195,0.0,133.97
reap,,Texas,17,196,0.0,522.79
reap,,Texas,17,197,0.0,195.63
reap,,Texas,17,199,0.0,1023.36
reap,,Texas,17,228,0.0,113.71
reap,,Texas,17,375,0.0,241.72
reap,,Texas,17,377,0.0,628.17
reap,,Texas,17,378,0.0,1224.87
reap,,Texas,17,379,0.01,3744.34
reap,,Texas,17,381,0.0,141.22
reap,,Texas,17,382,0.0,661.99
reap,,Texas,17,383,0.0,601.78
reap,,Texas,17,385,0.0,459.71
reap,,Texas,17,388,0.0,277.63
reap,,Texas,17,389,0.0,314.12
reap,,Texas,17,390,0.0,161.08
reap,,Texas,17,391,0.0,147.92
reap,,Texas,17,392,0.0,154.61
reap,,Texas,17,394,0.0,297.22
reap,,Texas,17,395,0.0,111.49
reap,,Texas,17,397,0.0,155.87
reap,,Texas,17,399,0.01,1855.57
reap,,Texas,17,415,0.0,187.47
reap,,Texas,17,416,0.0,248.63
reap,,Texas,17,418,0.0,146.43
reap,,Texas,17,421,0.0,192.4
reap,,Texas,17,422,0.0,194.24
reap,,Texas,17,423,0.0,690.76
reap,,Texas,17,424,0.0,415.54
reap,,Texas,17,426,0.0,439.69
reap,,Texas,17,427,0.0,222.56
reap,,Texas,17,428,0.0,173.62
reap,,Texas,17,429,0.01,961.06
reap,,Texas,17,430,0.0,250.85
reap,,Texas,17,431,0.0,2262.67
reap,,Texas,17,435,0.0,1100.98
reap,,Texas,17,436,0.0,217.08
reap,,Texas,17,437,0.0,358.28
reap,,Texas,17,438,0.0,269.7
reap,,Texas,17,439,0.0,670.27
reap,,Texas,17,447,0.0,233.56
reap,,Texas,17,451,0.0,266.95
reap,,Texas,17,454,0.0,247.5
reap,,Texas,17,458,0.0,134.64
reap,,Texas,17,459,0.0,189.75
reap,,Texas,17,460,0.0,115.31
reap,,Texas,17,461,0.0,149.07
reap,,Texas,17,463,0.0,119.4
reap,,Texas,17,465,0.0,541.9
reap,,Texas,17,466,0.0,125.63
reap,,Texas,17,467,0.0,113.27
reap,,Texas,17,470,0.0,123.2
reap,,Texas,17,472,0.0,876.02
reap,,Texas,17,473,0.0,144.63
reap,,Texas,17,491,0.01,455.11
reap,,Texas,17,492,0.01,690.76
reap,,Texas,17,493,0.0,216.76
reap,,Texas,17,494,0.0,281.82
reap,,Texas,17,497,0.0,177.53
reap,,Texas,17,516,0.0,367.96
reap,,Texas,17,47,0.79,125125.0
reap,,Texas,17,20,0.0,297.74
reap,,Texas,17,42,0.0,496.8
reap,,Texas,17,55,0.0,114.93
reap,,Texas,17,124,0.0,153.76
reap,,Texas,17,146,0.0,398.97
reap,,Texas,17,196,0.0,279.92
reap,,Texas,17,227,0.0,175.71
reap,,Texas,17,377,0.0,295.32
reap,,Texas,17,378,0.0,555.96
reap,,Texas,17,379,0.01,1911.44
reap,,Texas,17,381,0.0,129.14
reap,,Texas,17,382,0.0,550.99
reap,,Texas,17,383,0.0,415.99
reap,,Texas,17,385,0.0,458.09
reap,,Texas,17,388,0.01,1027.3
reap,,Texas,17,389,0.0,324.12
reap,,Texas,17,390,0.0,165.49
reap,,Texas,17,391,0.0,136.87
reap,,Texas,17,392,0.0,158.28
reap,,Texas,17,394,0.0,320.94
reap,,Texas,17,395,0.0,120.96
reap,,Texas,17,399,0.0,690.74
reap,,Texas,17,415,0.0,172.7
reap,,Texas,17,416,0.0,208.87
reap,,Texas,17,418,0.0,138.74
reap,,Texas,17,421,0.0,165.59
reap,,Texas,17,422,0.0,136.9
reap,,Texas,17,423,0.0,879.16
reap,,Texas,17,424,0.0,406.8
reap,,Texas,17,426,0.0,387.84
reap,,Texas,17,427,0.0,188.44
reap,,Texas,17,428,0.0,177.34
reap,,Texas,17,429,0.0,612.23
reap,,Texas,17,430,0.0,257.29
reap,,Texas,17,431,0.0,2312.55
reap,,Texas,17,435,0.0,1308.3
reap,,Texas,17,436,0.0,301.82
reap,,Texas,17,437,0.0,242.91
reap,,Texas,17,438,0.0,157.92
reap,,Texas,17,439,0.0,558.39
reap,,Texas,17,447,0.0,148.91
reap,,Texas,17,451,0.0,407.17
reap,,Texas,17,454,0.0,363.56
reap,,Texas,17,458,0.0,173.59
reap,,Texas,17,461,0.0,131.8
reap,,Texas,17,463,0.0,121.29
reap,,Texas,17,465,0.0,554.44
reap,,Texas,17,466,0.0,128.61
reap,,Texas,17,467,0.0,115.82
reap,,Texas,17,470,0.0,126.09
reap,,Texas,17,472,0.0,896.22
reap,,Texas,17,473,0.0,148.21
reap,,Texas,17,491,0.01,455.42
reap,,Texas,17,492,0.01,699.84
reap,,Texas,17,493,0.0,211.8
reap,,Texas,17,494,0.0,296.71
reap,,Texas,17,496,0.0,109.73
reap,,Texas,17,497,0.0,235.91
reap,,Texas,17,516,0.0,335.34
reap,,Texas,19,296,0.0,331.1
reap,,Texas,19,47,6.84,1084120.1
reap,,Texas,19,2,0.0,146.49
reap,,Texas,19,3,0.0,227.03
reap,,Texas,19,10,0.0,254.25
reap,,Texas,19,11,0.0,155.79
reap,,Texas,19,12,0.0,100.23
reap,,Texas,19,20,0.02,12102.41
reap,,Texas,19,26,0.01,1899.81
reap,,Texas,19,27,0.01,1527.24
reap,,Texas,19,35,0.0,1392.39
reap,,Texas,19,38,0.0,3456.9
reap,,Texas,19,42,0.01,7568.51
reap,,Texas,19,43,0.0,905.79
reap,,Texas,19,44,0.0,388.87
reap,,Texas,19,55,0.01,2443.53
reap,,Texas,19,56,0.01,1620.71
reap,,Texas,19,59,0.0,114.69
reap,,Texas,19,79,0.0,162.0
reap,,Texas,19,84,0.0,218.12
reap,,Texas,19,88,0.0,101.69
reap,,Texas,19,89,0.0,203.52
reap,,Texas,19,93,0.0,109.5
reap,,Texas,19,99,0.0,478.79
reap,,Texas,19,102,0.0,110.4
reap,,Texas,19,131,0.0,160.97
reap,,Texas,19,134,0.0,106.06
reap,,Texas,19,144,0.0,259.72
reap,,Texas,19,146,0.0,13093.63
reap,,Texas,19,147,0.0,401.22
reap,,Texas,19,151,0.0,1179.96
reap,,Texas,19,180,0.0,522.41
reap,,Texas,19,185,0.0,100.83
reap,,Texas,19,195,0.0,1188.56
reap,,Texas,19,196,0.02,9073.97
reap,,Texas,19,197,0.0,124.62
reap,,Texas,19,199,0.0,262.98
reap,,Texas,19,201,0.0,732.06
reap,,Texas,19,207,0.0,162.26
reap,,Texas,19,227,0.01,2995.57
reap,,Texas,19,228,0.0,1950.87
reap,,Texas,19,375,0.0,1306.12
reap,,Texas,19,376,0.0,1237.41
reap,,Texas,19,377,0.01,6124.8
reap,,Texas,19,378,0.03,6994.12
reap,,Texas,19,379,0.07,24677.74
reap,,Texas,19,380,0.0,841.0
reap,,Texas,19,381,0.01,3398.41
